"BroodYear","Species","PopID","BroodID","NestboxName","FemaleID","MaleID","ClutchType","LayingDate","ClutchSize","HatchDate","NumberHatched","FledgeDate","NumberFledged"
2011,"BT","FR",2011148,"5","11713100","11714003","First",2011-04-07,10,NA,10,NA,9
2011,"BT","FR",2011149,"47","11216525","11216561","First",2011-04-07,11,NA,11,NA,11
2011,"BT","FR",2011150,"38","10279887","11714200","First",2011-04-07,13,NA,13,NA,13
2011,"BT","FR",2011151,"29","10279706","8428463","First",2011-04-07,9,NA,9,NA,9
2011,"BT","FR",2011152,"11","10278296","11714106","First",2011-04-08,11,NA,11,NA,11
2011,"BT","FR",2011153,"44","10279888","11714411","First",2011-04-08,12,NA,10,NA,10
2011,"BT","FR",2011154,"22","11714006","11713125","First",2011-04-08,10,NA,10,NA,10
2011,"BT","FR",2011156,"85","8428860","","First",2011-04-09,11,NA,0,NA,0
2011,"BT","FR",2011157,"10","10279886","","First",2011-04-10,11,NA,11,NA,7
2011,"BT","FR",2011158,"70","10279877","10279029","First",2011-04-10,12,NA,12,NA,11
2011,"BT","FR",2011159,"42","11216899","11216900","First",2011-04-13,9,NA,9,NA,8
2011,"BT","FR",2011160,"8","11216171","8101848","First",2011-04-01,12,NA,12,NA,12
2011,"BT","FR",2011161,"14","11714107","11713224","First",2011-04-03,13,NA,13,NA,11
2011,"BT","FR",2011162,"39","11715004","8428067","First",2011-03-31,6,NA,6,NA,4
2011,"BT","FR",2011163,"53","11713798","10277210","First",2011-04-01,10,NA,10,NA,10
2011,"BT","FR",2011164,"5","11713257","11713255","First",2011-04-01,12,NA,12,NA,12
2011,"BT","FR",2011165,"26","11216098","10279352","First",2011-04-01,14,NA,14,NA,14
2011,"BT","FR",2011166,"8","11715006","10278942","First",2011-04-02,14,NA,14,NA,14
2011,"BT","FR",2011167,"36","10279944","10278267","First",2011-04-03,14,NA,14,NA,12
2011,"BT","FR",2011168,"46","11713892","11714437","First",2011-04-04,13,NA,13,NA,13
2011,"BT","FR",2011169,"40","10279945","10279943","First",2011-04-04,12,NA,12,NA,12
2011,"BT","FR",2011170,"13","10279307","11715032","First",2011-04-04,12,NA,12,NA,12
2011,"BT","FR",2011171,"60","10278958","8919263","First",2011-04-04,11,NA,11,NA,9
2011,"BT","FR",2011172,"56","10277274","","First",2011-04-04,12,NA,12,NA,8
2011,"BT","FR",2011173,"32","11715022","10279467","First",2011-04-06,11,NA,11,NA,11
2011,"BT","FR",2011174,"6","11713900","11713899","First",2011-04-07,12,NA,12,NA,0
2011,"BT","FR",2011175,"37","11713898","","First",2011-04-08,11,NA,11,NA,0
2011,"BT","FR",2011176,"21","10279600","","Second/replacement",2011-05-01,5,NA,5,NA,2
2011,"BT","FR",2011177,"2","11713797","11713612","First",2011-03-28,12,NA,12,NA,12
2011,"BT","FR",2011178,"10","10279946","8428634","First",2011-04-06,11,NA,11,NA,11
2011,"BT","PB",2011179,"21","10279998","","First",2011-04-08,8,NA,8,NA,8
2011,"BT","PB",2011181,"2","","","First",2011-04-09,14,NA,14,NA,13
2011,"BT","PB",2011182,"18","","","First",2011-04-09,11,NA,10,NA,9
2011,"BT","PB",2011184,"5","","","First",2011-04-10,11,NA,11,NA,11
2011,"BT","PB",2011186,"3","","","First",2011-04-12,13,NA,13,NA,12
2011,"BT","PB",2011187,"10","","","Second/replacement",2011-04-19,5,NA,5,NA,3
2011,"BT","FR",2011189,"24","","","First",2011-04-02,10,NA,10,NA,10
2011,"BT","FR",2011190,"25","","","First",2011-04-07,12,NA,12,NA,12
2011,"BT","FR",2011191,"19","","","First",2011-04-08,13,NA,13,NA,12
2011,"BT","FR",2011192,"3A","","","First",2011-04-08,12,NA,12,NA,12
2011,"BT","FR",2011193,"29","","","First",2011-04-08,11,NA,11,NA,11
2011,"BT","FR",2011194,"23","","","First",2011-04-09,7,NA,7,NA,7
2011,"BT","FR",2011195,"BH234B","10278115","11713718","First",2011-04-12,8,NA,8,NA,8
2011,"BT","FR",2011196,"BH245","","","First",2011-04-14,7,NA,7,NA,6
2011,"BT","FR",2011197,"47","8428783","11713880","First",2011-03-28,12,NA,12,NA,12
2011,"BT","FR",2011198,"41","11714442","11216011","First",2011-04-01,11,NA,11,NA,11
2011,"BT","FR",2011199,"66","10279853","10279378","First",2011-04-03,12,NA,11,NA,11
2011,"BT","FR",2011200,"38","8428995","11714508","First",2011-04-04,10,NA,9,NA,8
2011,"BT","FR",2011201,"2","10279851","11713768","First",2011-04-04,10,NA,10,NA,10
2011,"BT","FR",2011202,"32","8101761","8428975","First",2011-04-06,14,NA,14,NA,14
2011,"BT","FR",2011203,"27","10279850","11713495","First",2011-04-06,11,NA,11,NA,11
2011,"BT","FR",2011204,"19","11713652","8428971","First",2011-04-06,10,NA,10,NA,10
2011,"BT","FR",2011205,"17","11714504","11216359","First",2011-04-06,12,NA,12,NA,10
2011,"BT","FR",2011206,"5","10279895","11714502","First",2011-04-06,11,NA,11,NA,7
2011,"BT","FR",2011207,"44","11713177","11463202","First",2011-04-10,10,NA,8,NA,4
2011,"BT","FR",2011208,"29","11463201","11463299","First",2011-04-10,12,NA,12,NA,12
2011,"BT","FR",2011209,"68","10279897","10279896","First",2011-04-11,10,NA,8,NA,8
2011,"BT","FR",2011212,"9","11715002","9387488","First",2011-04-03,12,NA,12,NA,12
2011,"BT","FR",2011213,"6","10277376","11715112","First",2011-04-04,12,NA,12,NA,12
2011,"BT","FR",2011214,"1","10723323","10279219","First",2011-04-08,8,NA,8,NA,7
2011,"BT","FR",2011215,"3","11713852","11463399","First",2011-04-11,11,NA,11,NA,11
2011,"BT","FR",2011216,"5","10278246","11713298","First",2011-03-30,14,NA,14,NA,9
2011,"BT","FR",2011217,"8","10278245","11713403","First",2011-04-04,11,NA,11,NA,10
2011,"BT","FR",2011218,"14","8101779","11713881","First",2011-04-04,12,NA,11,NA,11
2011,"BT","FR",2011220,"11","8101683","10279294","First",2011-04-06,9,NA,8,NA,8
2011,"BT","FR",2011221,"2","11463400","8428754","Second/replacement",2011-04-24,9,NA,9,NA,0
2011,"BT","FR",2011222,"5","11713886","9870171","First",2011-04-05,11,NA,11,NA,11
2011,"BT","FR",2011223,"47","10279933","11715046","First",2011-03-30,12,NA,12,NA,12
2011,"BT","FR",2011224,"80","11713131","10277366","First",2011-03-31,12,NA,12,NA,12
2011,"BT","FR",2011225,"18","10279934","8428470","First",2011-04-01,11,NA,11,NA,11
2011,"BT","FR",2011226,"62","10279936","10279935","First",2011-04-01,13,NA,12,NA,12
2011,"BT","FR",2011228,"11","10279932","9870054","First",2011-04-02,10,NA,10,NA,9
2011,"BT","FR",2011229,"38","11713418","8101791","First",2011-04-02,12,NA,12,NA,11
2011,"BT","FR",2011230,"78","10279937","10279938","First",2011-04-02,11,NA,11,NA,11
2011,"BT","FR",2011231,"83","11714515","11713512","First",2011-04-03,14,NA,14,NA,12
2011,"BT","FR",2011232,"89","10279147","11713270","First",2011-04-03,12,NA,12,NA,12
2011,"BT","FR",2011233,"86","8101692","","First",2011-04-03,11,NA,11,NA,0
2011,"BT","FR",2011235,"44","11713891","","First",2011-04-03,13,NA,13,NA,5
2011,"BT","FR",2011236,"22","11713500","","First",2011-04-04,12,NA,10,NA,9
2011,"BT","FR",2011237,"14","8101764","11713882","First",2011-04-04,12,NA,12,NA,10
2011,"BT","FR",2011238,"77","10279939","8101799","First",2011-04-04,11,NA,11,NA,9
2011,"BT","FR",2011239,"58","11713884","11713883","First",2011-04-04,11,NA,11,NA,10
2011,"BT","FR",2011240,"53","11713885","8101768","First",2011-04-04,11,NA,9,NA,9
2011,"BT","FR",2011241,"41","10279947","11713275","First",2011-04-04,13,NA,13,NA,9
2011,"BT","FR",2011242,"70","10279385","11714112","First",2011-04-05,11,NA,11,NA,8
2011,"BT","FR",2011243,"63","11713890","11713203","First",2011-04-06,11,NA,8,NA,8
2011,"BT","FR",2011244,"39","11715076","8101791","First",2011-04-06,13,NA,13,NA,11
2011,"BT","FR",2011245,"75","11713894","11713895","First",2011-04-07,12,NA,10,NA,9
2011,"BT","FR",2011246,"50","11713328","","First",2011-04-07,12,NA,10,NA,7
2011,"BT","FR",2011247,"95","11713889","11713887","First",2011-04-07,12,NA,10,NA,9
2011,"BT","FR",2011248,"71","11713888","11714112","First",2011-04-08,11,NA,9,NA,8
2011,"BT","FR",2011249,"55","11713893","10279143","First",2011-04-08,12,NA,12,NA,11
2011,"BT","FR",2011250,"26","11713897","11713896","First",2011-04-08,12,NA,12,NA,11
2011,"BT","FR",2011251,"35","11463300","","First",2011-04-10,12,NA,12,NA,2
2011,"BT","FR",2011252,"92","8101692","8428127","Second/replacement",2011-04-30,7,NA,7,NA,5
2012,"BT","PB",2012002,"34","10279920","","First",2012-03-29,11,NA,11,NA,11
2012,"BT","PB",2012003,"63","10277670","9871499","First",2012-03-30,12,NA,12,NA,10
2012,"BT","PB",2012004,"32","11216773","11713826","First",2012-03-31,12,NA,12,NA,11
2012,"BT","PB",2012005,"6","11714968","10279504","First",2012-03-31,12,NA,12,NA,10
2012,"BT","PB",2012006,"5","9871398","8101754","First",2012-03-31,12,NA,8,NA,5
2012,"BT","PB",2012007,"31","10723916","10723382","First",2012-04-01,12,NA,11,NA,10
2012,"BT","PB",2012008,"3","11461023","","First",2012-04-01,13,NA,13,NA,8
2012,"BT","PB",2012009,"55","11714977","10723990","First",2012-04-01,13,NA,13,NA,12
2012,"BT","PB",2012010,"70","10279949","10279950","First",2012-04-01,12,NA,12,NA,12
2012,"BT","PB",2012012,"37","11714974","10279984","First",2012-04-01,12,NA,12,NA,11
2012,"BT","PB",2012013,"26","10279967","12222187","First",2012-04-02,9,NA,8,NA,7
2012,"BT","PB",2012014,"69","10279952","11714969","First",2012-04-02,11,NA,9,NA,9
2012,"BT","PB",2012015,"41","11714975","10279536","First",2012-04-02,11,NA,11,NA,11
2012,"BT","PB",2012016,"104","11715000","11463975","First",2012-04-02,12,NA,12,NA,12
2012,"BT","PB",2012017,"44","11714999","11714009","First",2012-04-03,13,NA,13,NA,12
2012,"BT","PB",2012018,"94","11714971","11714970","First",2012-04-03,9,NA,9,NA,9
2012,"BT","PB",2012019,"39","10279961","11714239","First",2012-04-03,14,NA,13,NA,13
2012,"BT","PB",2012020,"12","11714978","11714979","First",2012-04-03,12,NA,12,NA,10
2012,"BT","PB",2012021,"47","11714998","11463974","First",2012-04-04,13,NA,13,NA,12
2012,"BT","PB",2012022,"52","12222076","11216283","First",2012-04-04,11,NA,11,NA,9
2012,"BT","PB",2012023,"98","11714248","11216233","First",2012-04-04,10,NA,10,NA,8
2012,"BT","PB",2012025,"40","11689397","10279957","First",2012-04-04,14,NA,14,NA,13
2012,"BT","PB",2012027,"116","11463999","10277768","First",2012-04-04,13,NA,12,NA,12
2012,"BT","PB",2012028,"19","11714967","11714966","First",2012-04-04,10,NA,10,NA,10
2012,"BT","PB",2012029,"16","11714972","11714973","First",2012-04-04,10,NA,10,NA,10
2012,"BT","PB",2012030,"106","11216398","8101751","First",2012-04-04,13,NA,13,NA,13
2012,"BT","PB",2012031,"10","11714399","10279992","First",2012-04-04,11,NA,11,NA,11
2012,"BT","PB",2012032,"115","11216557","10723923","First",2012-04-05,12,NA,12,NA,11
2012,"BT","PB",2012033,"15","","10277400","First",2012-04-05,14,NA,13,NA,13
2012,"BT","PB",2012034,"25","8428890","","First",2012-04-06,13,NA,12,NA,10
2012,"BT","PB",2012035,"24","12063685","10279971","First",2012-04-06,8,NA,8,NA,8
2012,"BT","PB",2012036,"30","11714987","","First",2012-04-07,12,NA,12,NA,10
2012,"BT","PB",2012037,"58","11464000","11689395","First",2012-04-07,10,NA,6,NA,5
2012,"BT","PB",2012038,"53","10279597","10279956","First",2012-04-07,13,NA,13,NA,13
2012,"BT","PB",2012039,"81","11714976","11715322","First",2012-04-07,9,NA,9,NA,9
2012,"BT","PB",2012040,"79","12222140","12222133","First",2012-04-07,11,NA,11,NA,10
2012,"BT","PB",2012041,"73","10279995","11216241","First",2012-04-07,8,NA,8,NA,7
2012,"BT","PB",2012042,"109","12221200","","First",2012-04-07,17,NA,17,NA,12
2012,"BT","PB",2012043,"101","9871395","8428888","First",2012-04-08,11,NA,11,NA,10
2012,"BT","PB",2012045,"7","11689399","11714935","First",2012-04-08,14,NA,14,NA,11
2012,"BT","PB",2012046,"20","10279925","11689396","First",2012-04-10,9,NA,8,NA,7
2012,"BT","PB",2012047,"113","11714901","","First",2012-04-10,12,NA,12,NA,8
2012,"BT","PB",2012048,"80","11463997","11715409","First",2012-04-11,12,NA,12,NA,11
2012,"BT","PB",2012049,"71","11689400","11216241","Second/replacement",2012-04-15,11,NA,11,NA,11
2012,"BT","PB",2012050,"90","11216393","10723301","Second/replacement",2012-04-16,10,NA,10,NA,10
2012,"BT","PB",2012051,"72","11463998","10279955","First",2012-04-16,9,NA,9,NA,9
2012,"BT","PB",2012052,"22","11689398","11714645","First",2012-04-19,12,NA,11,NA,10
2012,"BT","PB",2012053,"66","12221198","11714631","First",2012-04-20,14,NA,13,NA,9
2012,"BT","PB",2012054,"110","12221199","11715398","First",2012-04-23,10,NA,10,NA,8
2012,"BT","PB",2012055,"99","12221884","10723986","First",2012-04-25,11,NA,11,NA,9
2012,"BT","PB",2012056,"102","11715395","11714819","Second/replacement",2012-04-29,9,NA,9,NA,8
2012,"BT","PB",2012057,"62","12221939","10723378","Second/replacement",2012-05-14,8,NA,6,NA,6
2012,"BT","FR",2012060,"3","12223825","12223826","First",2012-04-08,10,NA,10,NA,10
2012,"BT","FR",2012061,"13","11713509","10279899","First",2012-04-09,11,NA,10,NA,10
2012,"BT","FR",2012062,"6","11713132","8428993","Second/replacement",2012-04-09,6,NA,6,NA,5
2012,"BT","FR",2012063,"9","11713360","11713353","First",2012-04-10,6,NA,6,NA,6
2012,"BT","FR",2012065,"2","11463204","8101781","First",2012-04-16,9,NA,9,NA,9
2012,"BT","PB",2012066,"69","","","First",2012-03-29,14,NA,14,NA,14
2012,"BT","PB",2012067,"94","","","First",2012-03-31,12,NA,12,NA,12
2012,"BT","PB",2012068,"89","","","First",2012-03-31,13,NA,13,NA,12
2012,"BT","PB",2012069,"27","","","First",2012-04-04,10,NA,10,NA,9
2012,"BT","PB",2012070,"40","","","First",2012-04-07,11,NA,10,NA,9
2012,"BT","PB",2012071,"36","","","First",2012-04-10,10,NA,10,NA,8
2012,"BT","PB",2012072,"51","","","First",2012-04-19,9,NA,9,NA,9
2012,"BT","PB",2012074,"7","","","Second/replacement",2012-05-04,10,NA,9,NA,0
2012,"BT","FR",2012075,"2","11463201","11714496","First",2012-03-29,14,NA,14,NA,14
2012,"BT","FR",2012076,"5","10279393","11714506","First",2012-04-01,9,NA,9,NA,9
2012,"BT","FR",2012077,"6","11714500","","First",2012-04-06,11,NA,11,NA,9
2012,"BT","FR",2012078,"6","11714494","11714495","First",2012-03-30,9,NA,9,NA,9
2012,"BT","FR",2012079,"18","11714492","11714491","First",2012-03-30,12,NA,12,NA,9
2012,"BT","FR",2012080,"13","11463489","11714493","First",2012-04-03,10,NA,10,NA,10
2012,"BT","FR",2012081,"7","12223616","12223615","Second/replacement",2012-05-19,7,NA,7,NA,3
2012,"BT","FR",2012082,"2","10277202","8101702","First",2012-03-29,12,NA,12,NA,11
2012,"BT","FR",2012083,"4","12223930","11463798","First",2012-04-17,10,NA,9,NA,9
2012,"BT","FR",2012084,"15","11216850","11713200","First",2012-03-28,10,NA,6,NA,5
2012,"BT","FR",2012085,"9","11689269","11463001","First",2012-03-28,14,NA,14,NA,13
2012,"BT","FR",2012086,"21","10279395","11463796","First",2012-03-29,12,NA,12,NA,10
2012,"BT","FR",2012087,"2","11689508","11463803","First",2012-03-29,14,NA,9,NA,4
2012,"BT","FR",2012088,"22","11714457","11713111","First",2012-03-30,13,NA,13,NA,13
2012,"BT","FR",2012089,"5","11689507","11463837","First",2012-03-30,11,NA,10,NA,10
2012,"BT","FR",2012090,"8","11714480","11689804","First",2012-04-02,14,NA,13,NA,13
2012,"BT","PB",2012091,"80","11714928","9870352","First",2012-03-30,13,NA,13,NA,13
2012,"BT","PB",2012092,"3","10723333","11714588","First",2012-03-30,15,NA,14,NA,13
2012,"BT","PB",2012094,"6","11216666","9871557","First",2012-03-30,13,NA,13,NA,12
2012,"BT","PB",2012095,"74","","","First",2012-03-30,13,NA,13,NA,8
2012,"BT","PB",2012096,"7","10723311","","First",2012-03-31,11,NA,11,NA,9
2012,"BT","PB",2012097,"48","11714552","11714551","First",2012-03-31,12,NA,10,NA,8
2012,"BT","PB",2012098,"73","11216399","11216556","First",2012-03-31,12,NA,12,NA,11
2012,"BT","PB",2012099,"85","11714902","","First",2012-03-31,9,NA,9,NA,9
2012,"BT","PB",2012100,"15","11714285","","First",2012-03-31,15,NA,15,NA,15
2012,"BT","PB",2012101,"16","11714527","11713820","First",2012-04-01,14,NA,14,NA,14
2012,"BT","PB",2012102,"108","11714628","","First",2012-04-01,10,NA,10,NA,9
2012,"BT","PB",2012103,"50","10723320","","First",2012-04-02,14,NA,14,NA,13
2012,"BT","PB",2012104,"117","10723350","10723691","First",2012-04-02,10,NA,10,NA,10
2012,"BT","PB",2012105,"67","11714526","","First",2012-04-02,12,NA,12,NA,12
2012,"BT","PB",2012107,"47","11714550","11216641","First",2012-04-03,14,NA,14,NA,13
2012,"BT","PB",2012108,"46","12222105","11715405","First",2012-04-03,11,NA,11,NA,10
2012,"BT","PB",2012109,"104","10279921","","First",2012-04-03,13,NA,13,NA,13
2012,"BT","PB",2012110,"68","12222295","11689188","First",2012-04-03,13,NA,13,NA,13
2012,"BT","PB",2012111,"25","11714533","11715207","First",2012-04-03,12,NA,12,NA,12
2012,"BT","PB",2012112,"79","10279532","10723850","First",2012-04-04,12,NA,12,NA,12
2012,"BT","PB",2012113,"59","12222943","11714816","First",2012-04-04,14,NA,14,NA,14
2012,"BT","PB",2012114,"33","11714583","11689186","First",2012-04-04,10,NA,10,NA,9
2012,"BT","PB",2012115,"1","11713874","10723416","First",2012-04-04,14,NA,13,NA,12
2012,"BT","PB",2012116,"26","11715408","11714814","First",2012-04-05,13,NA,12,NA,11
2012,"BT","PB",2012117,"44","11714549","10279557","First",2012-04-05,10,NA,10,NA,10
2012,"BT","PB",2012118,"94","","","First",2012-04-06,11,NA,11,NA,11
2012,"BT","PB",2012119,"88","11715386","","First",2012-04-06,12,NA,12,NA,10
2012,"BT","PB",2012120,"113","11714905","11461099","First",2012-04-07,13,NA,13,NA,9
2012,"BT","PB",2012121,"29","10279917","11714582","First",2012-04-07,9,NA,9,NA,9
2012,"BT","PB",2012122,"21","11715395","","First",2012-04-09,11,NA,0,NA,0
2012,"BT","PB",2012123,"23","11714909","","First",2012-04-10,6,NA,6,NA,0
2012,"BT","PB",2012124,"55","11715259","10723708","First",2012-04-10,11,NA,11,NA,7
2012,"BT","PB",2012125,"123","","11216099","First",2012-04-12,11,NA,11,NA,9
2012,"BT","PB",2012126,"76","","","First",2012-04-12,10,NA,10,NA,9
2012,"BT","PB",2012127,"109","12222308","","First",2012-04-13,12,NA,12,NA,0
2012,"BT","PB",2012128,"105","11714907","11216907","First",2012-04-13,13,NA,13,NA,0
2012,"BT","PB",2012129,"28","11714010","","First",2012-04-13,12,NA,11,NA,8
2012,"BT","PB",2012131,"30","11216779","11216793","First",2012-04-14,12,NA,12,NA,11
2012,"BT","PB",2012133,"64","11463963","","First",2012-04-14,11,NA,11,NA,0
2012,"BT","PB",2012134,"120","11461114","","First",2012-04-14,9,NA,9,NA,7
2012,"BT","PB",2012136,"87","","11714316","First",2012-04-17,8,NA,8,NA,8
2012,"BT","PB",2012137,"115","11715396","","First",2012-04-18,14,NA,1,NA,1
2012,"BT","PB",2012138,"12","12221201","","First",2012-04-19,10,NA,8,NA,8
2012,"BT","PB",2012139,"84","12221062","","First",2012-04-21,10,NA,9,NA,6
2012,"BT","PB",2012140,"49","12221255","","First",2012-04-22,12,NA,10,NA,6
2012,"BT","PB",2012141,"89","11714906","","First",2012-04-23,12,NA,12,NA,10
2012,"BT","PB",2012142,"62","11715410","11714245","First",2012-04-26,7,NA,7,NA,7
2012,"BT","PB",2012143,"106","12221098","","First",2012-04-26,8,NA,6,NA,6
2012,"BT","FR",2012145,"17","10279941","11714005","First",2012-03-26,12,NA,11,NA,5
2012,"BT","FR",2012146,"75","11689084","11216800","First",2012-03-28,13,NA,12,NA,11
2012,"BT","FR",2012147,"92","11714450","11714026","First",2012-03-29,15,NA,14,NA,7
2012,"BT","FR",2012148,"41","10279400","11463493","First",2012-03-29,12,NA,12,NA,10
2012,"BT","FR",2012149,"26","10279878","","First",2012-03-29,13,NA,13,NA,0
2012,"BT","FR",2012150,"29","11713109","11463025","First",2012-03-29,9,NA,6,NA,5
2012,"BT","FR",2012151,"14","11715402","8428460","First",2012-03-30,10,NA,9,NA,5
2012,"BT","FR",2012152,"62","10277273","10279437","First",2012-03-30,13,NA,13,NA,12
2012,"BT","FR",2012153,"59","11714448","11689506","First",2012-03-30,12,NA,12,NA,7
2012,"BT","FR",2012154,"71","10279399","11713157","First",2012-03-30,11,NA,11,NA,10
2012,"BT","FR",2012155,"83","11463203","11463573","First",2012-03-30,10,NA,9,NA,9
2012,"BT","FR",2012156,"47","11714942","11714003","First",2012-03-30,11,NA,11,NA,10
2012,"BT","FR",2012157,"67","11715147","11463023","First",2012-03-31,12,NA,12,NA,12
2012,"BT","FR",2012158,"53","11713023","8428981","First",2012-03-31,12,NA,12,NA,11
2012,"BT","FR",2012159,"38","11714471","11714200","First",2012-03-31,14,NA,12,NA,11
2012,"BT","FR",2012161,"89","11216897","11714417","First",2012-04-03,12,NA,12,NA,12
2012,"BT","FR",2012162,"44","11714449","","First",2012-04-03,11,NA,8,NA,8
2012,"BT","FR",2012163,"64","11654967","","First",2012-04-03,10,NA,10,NA,9
2012,"BT","FR",2012164,"8","11463370","11713052","First",2012-04-03,11,NA,11,NA,11
2012,"BT","FR",2012165,"56","11713939","11463578","First",2012-04-03,12,NA,12,NA,12
2012,"BT","FR",2012166,"23","11714006","11689505","First",2012-04-03,11,NA,11,NA,11
2012,"BT","FR",2012167,"80","10279398","10279891","First",2012-04-04,12,NA,12,NA,12
2012,"BT","FR",2012169,"6","10279170","","First",2012-04-10,9,NA,8,NA,2
2012,"BT","FR",2012170,"77","11713996","11713172","First",2012-04-11,12,NA,11,NA,10
2012,"BT","FR",2012171,"35","11690000","11714113","First",2012-04-14,10,NA,10,NA,10
2012,"BT","FR",2012172,"90","12223542","11463354","First",2012-04-16,11,NA,11,NA,8
2012,"BT","FR",2012173,"86","9871437","","First",2012-04-16,12,NA,2,NA,0
2012,"BT","FR",2012174,"50","11689148","","First",2012-04-19,11,NA,8,NA,8
2012,"BT","FR",2012175,"2","11654962","8919215","First",2012-04-22,11,NA,11,NA,8
2012,"BT","FR",2012176,"10","10279886","11714106","Second/replacement",2012-05-01,7,NA,7,NA,7
2012,"BT","FR",2012177,"25","10279878","","Second/replacement",2012-05-06,9,NA,9,NA,2
2012,"BT","FR",2012178,"92","11714450","","Second/replacement",2012-05-12,7,NA,5,NA,0
2012,"BT","FR",2012179,"67","11715147","","Second/replacement",2012-05-16,6,NA,0,NA,0
2012,"BT","FR",2012181,"11","","11713224","First",2012-03-26,10,NA,10,NA,0
2012,"BT","FR",2012182,"5","11714944","11463565","First",2012-03-30,10,NA,10,NA,10
2012,"BT","FR",2012183,"8","11714107","11713224","First",2012-04-05,10,NA,10,NA,10
2012,"BT","FR",2012184,"12","11713974","","First",2012-04-05,12,NA,12,NA,6
2012,"BT","FR",2012185,"3","10278976","","First",2012-04-09,13,NA,12,NA,0
2012,"BT","FR",2012186,"8","11714107","","Second/replacement",2012-05-19,5,NA,0,NA,0
2012,"BT","FR",2012187,"8","11689503","11463255","First",2012-03-23,13,NA,13,NA,13
2012,"BT","FR",2012188,"16","11713898","8428067","First",2012-03-27,11,NA,11,NA,5
2012,"BT","FR",2012189,"21","11713257","","First",2012-03-28,12,NA,12,NA,5
2012,"BT","FR",2012190,"53","11713798","11714011","First",2012-03-28,10,NA,10,NA,10
2012,"BT","FR",2012191,"24","11715022","","First",2012-03-29,12,NA,12,NA,3
2012,"BT","FR",2012192,"13","11714038","11715032","First",2012-03-29,13,NA,13,NA,12
2012,"BT","FR",2012194,"33","11463040","11689504","First",2012-03-29,14,NA,13,NA,13
2012,"BT","FR",2012195,"6","11715390","11713648","First",2012-03-30,12,NA,12,NA,12
2012,"BT","FR",2012196,"46","11714019","11714437","First",2012-03-30,13,NA,13,NA,12
2012,"BT","FR",2012197,"22","11714037","11463051","First",2012-03-31,14,NA,14,NA,12
2012,"BT","FR",2012198,"60","10278958","8919263","First",2012-03-31,11,NA,11,NA,10
2012,"BT","FR",2012199,"32","11714943","11689803","First",2012-03-31,14,NA,14,NA,13
2012,"BT","FR",2012202,"29","11713973","11715392","First",2012-04-02,14,NA,14,NA,14
2012,"BT","FR",2012203,"40","11713972","11713971","First",2012-04-06,12,NA,12,NA,12
2012,"BT","FR",2012205,"49","11713900","11463662","Second/replacement",2012-04-18,12,NA,12,NA,11
2012,"BT","FR",2012206,"2","11463688","10279392","First",2012-03-29,12,NA,12,NA,11
2012,"BT","PB",2012207,"18","11714531","11714532","First",2012-04-01,13,NA,12,NA,11
2012,"BT","PB",2012208,"1","11714528","11216628","First",2012-04-02,12,NA,12,NA,11
2012,"BT","PB",2012210,"8","11714529","11714530","First",2012-04-04,12,NA,12,NA,11
2012,"BT","PB",2012211,"9","11714534","11714584","First",2012-04-05,12,NA,12,NA,11
2012,"BT","PB",2012213,"10","11714585","","First",2012-04-06,12,NA,12,NA,12
2012,"BT","PB",2012214,"4","11714535","11714536","First",2012-04-08,10,NA,8,NA,6
2012,"BT","PB",2012215,"15","11714586","11714587","Second/replacement",2012-04-17,11,NA,11,NA,10
2012,"BT","PB",2012216,"3","11714310","12221097","First",2012-04-19,14,NA,14,NA,13
2012,"BT","PB",2012217,"5","10277739","11714530","First",2012-04-27,9,NA,9,NA,9
2012,"BT","PB",2012218,"2","11714601","","First",2012-04-29,9,NA,8,NA,4
2012,"BT","PB",2012219,"23","12221274","","First",2012-05-05,7,NA,6,NA,4
2012,"BT","FR",2012220,"30","","","First",2012-03-30,13,NA,13,NA,13
2012,"BT","FR",2012222,"3A","","","First",2012-04-01,10,NA,10,NA,10
2012,"BT","FR",2012223,"6","","","First",2012-04-02,11,NA,11,NA,11
2012,"BT","FR",2012224,"25","","","First",2012-04-02,9,NA,2,NA,1
2012,"BT","FR",2012225,"21","","","First",2012-04-08,11,NA,11,NA,11
2012,"BT","FR",2012226,"1","","","First",2012-04-16,12,NA,12,NA,12
2012,"BT","FR",2012227,"29","","","First",2012-04-29,8,NA,8,NA,1
2012,"BT","FR",2012228,"TF38","8101779","11689802","First",2012-03-31,12,NA,11,NA,10
2012,"BT","FR",2012229,"BH234B","10278113","11713348","First",2012-04-08,9,NA,9,NA,7
2012,"BT","FR",2012230,"32","10279394","11463299","First",2012-03-29,12,NA,12,NA,11
2012,"BT","FR",2012231,"61","","11463291","First",2012-03-30,11,NA,7,NA,0
2012,"BT","FR",2012232,"68","10279897","","First",2012-03-31,12,NA,12,NA,2
2012,"BT","FR",2012233,"17","11714504","11216359","First",2012-03-31,12,NA,12,NA,12
2012,"BT","FR",2012234,"34","11463322","11714455","First",2012-04-01,12,NA,12,NA,11
2012,"BT","FR",2012235,"23","12223897","12223896","First",2012-04-01,15,NA,14,NA,13
2012,"BT","FR",2012236,"70","11714162","11463624","First",2012-04-02,12,NA,6,NA,0
2012,"BT","FR",2012237,"7","10279898","11714497","First",2012-04-02,12,NA,12,NA,12
2012,"BT","FR",2012238,"42","11713177","11216011","First",2012-04-03,12,NA,12,NA,10
